"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100457-1009383","","Микрорайон Центральный","","55.515045","37.346529","","","0","","","0","",""
"100457-1009393","","Батюнинская улица, 14","","55.659752","37.707303","","","0","","","0","",""
"100457-1009438","","МФЦ Некрасовка","","55.707325","37.931599","","","0","","","0","",""
"100457-1009434","","Школа","","55.694559","37.456111","","","0","","","0","",""
"100457-1009385","","Технологический колледж","","55.62478","37.622783","","","0","","","0","",""
"100457-1009386","","Центр боевых искусств","","55.632052","37.621087","","","0","","","0","",""
"100457-1009440","","Рождественская улица, 32","","55.701866","37.928631","","","0","","","0","",""
"100457-1009444","","Курьяновский терминал","","55.650813","37.684266","","","0","","","0","",""
"100457-1009451","","Поликлиника № 23","","55.698947","37.929282","","","0","","","0","",""
"100457-1009454","","Борисовский пр., 26","","55.622661","37.727609","","","0","","","0","",""
"100457-1009486","","Платф. Бирюлево - пасс.","","55.582949","37.661671","","","0","","","0","",""
"100457-1009459","","Улица Льва Кассиля","","55.637632","37.30666","","","0","","","0","",""
"100457-1009456","","Улица Марины Цветаевой","","55.637059","37.314686","","","0","","","0","",""
"100457-1009457","","Улица Бориса Пастернака, 35","","55.637572","37.312501","","","0","","","0","",""
"100457-1009458","","Ул. Бориса Пастернака, 35","","55.6377","37.31006","","","0","","","0","",""
"100457-1009460","","Улица Льва Кассиля","","55.636892","37.305366","","","0","","","0","",""
"100457-1009463","","Ул. Маресьева, 10","","55.712257","37.939431","","","0","","","0","",""
"100457-1009464","","Ул. Марш. Ерёменко, 3","","55.710101","37.946713","","","0","","","0","",""
"100457-1009461","","12-й квартал Люберецких полей","","55.708822","37.934006","","","0","","","0","",""
"100457-1009462","","12-й квартал Люберецких полей","","55.710451","37.935928","","","0","","","0","",""
"100457-1009465","","17-й квартал Люберецких полей","","55.709299","37.940123","","","0","","","0","",""
"100457-1009466","","Метро «Проспект Вернадского»","","55.678277","37.50375","","","0","","","0","",""
"100457-1009468","","Даниловский рынок","","55.71237","37.622672","","","0","","","0","",""
"100457-1009470","","Платф. Чертаново","","55.631732","37.625263","","","0","","","0","",""
"100457-1009471","","Центр боевых искусств","","55.632196","37.621376","","","0","","","0","",""
"100457-1009472","","МЦК Лужники","","55.72127","37.56322","","","0","","","0","",""
"100457-1009473","","Метро «Спортивная»","","55.723561","37.56537","","","0","","","0","",""
"100457-1009474","","МЦК Лужники","","55.7217","37.563898","","","0","","","0","",""
"100457-1009552","","МЦК Автозаводская","","55.705553","37.663373","","","0","","","0","",""
"100457-1009476","","Метро «Деловой центр»","","55.752437","37.542134","","","0","","","0","",""
"100457-1009478","","Проектируемый проезд № 5150","","55.621021","37.622518","","","0","","","0","",""
"100457-1009480","","Технологический колледж","","55.629003","37.622468","","","0","","","0","",""
"100457-1009481","","Проектируемый проезд № 5150","","55.621448","37.62118","","","0","","","0","",""
"100457-1009487","","Юридический колледж","","55.61919","37.711773","","","0","","","0","",""
"100457-1010334","","Музей военной формы","","55.757757","37.591432","","","0","","","0","",""
"100457-1009488","","Юридический колледж","","55.618958","37.711709","","","0","","","0","",""
"100457-1009489","","Ул. Ген. Белова, 17","","55.620085","37.718699","","","0","","","0","",""
"100457-1009545","","Сквер «Лесная сказка»","","55.624168","37.753252","","","0","","","0","",""
"100457-1009492","","Центр хирургии","","55.730305","37.563641","","","0","","","0","",""
"100457-1009493","","Центр хирургии","","55.729888","37.563322","","","0","","","0","",""
"100457-1009538","","Бесединское шоссе","","55.623813","37.759071","","","0","","","0","",""
"100457-1009514","","Нежинская улица 1","","55.720042","37.47773","","","0","","","0","",""
"100457-1009540","","Булатниковский проезд, 14","","55.584584","37.658256","","","0","","","0","",""
"100457-1009496","","Академия образования","","55.73404","37.570979","","","0","","","0","",""
"100457-1009539","","Харьковская ул., 3","","55.586864","37.651866","","","0","","","0","",""
"100457-1009497","","Академия образования","","55.733833","37.570164","","","0","","","0","",""
"100457-1009542","","Носовихинское шоссе, 27","","55.748294","37.877565","","","0","","","0","",""
"100457-1009573","","Метро «Некрасовка»","","55.70314","37.925194","","","0","","","0","",""
"100457-1009543","","Носовихинское ш., 27","","55.748383","37.879216","","","0","","","0","",""
"100457-1009494","","Большой Саввинский переулок","","55.731316","37.5652","","","0","","","0","",""
"100457-1009577","","Метро «Народное Ополчение»","","55.77571","37.486036","","","0","","","0","",""
"100457-1009549","","Бассейн","","55.612939","37.731168","","","0","","","0","",""
"100457-1009495","","Большой Саввинский пер.","","55.731423","37.566008","","","0","","","0","",""
"100457-1009584","","Тропарёвский пруд","","55.655426","37.476139","","","0","","","0","",""
"100457-1009548","","Бассейн","","55.612567","37.730326","","","0","","","0","",""
"100457-1009585","","Улица Чичерина, 10","","55.865209","37.650829","","","0","","","0","",""
"100457-1009498","","Дом культуры «Каучук»","","55.735185","37.572836","","","0","","","0","",""
"100457-1009588","","Средняя Первомайская улица","","55.796064","37.819273","","","0","","","0","",""
"100457-1009550","","Школа","","55.66647","37.654075","","","0","","","0","",""
"100457-1009500","","Станция Бирюлёво-Товарная","","55.592675","37.653572","","","0","","","0","",""
"100457-1009586","","Улица Архитектора Власова, 20","","55.67116","37.542451","","","0","","","0","",""
"100457-1009501","","Улица Подольских Курсантов","","55.607606","37.625074","","","0","","","0","",""
"100457-1009587","","Средняя Первомайская улица","","55.794464","37.819059","","","0","","","0","",""
"100457-1009551","","5-я Кожуховская улица","","55.707526","37.668048","","","0","","","0","",""
"100457-1009503","","1-й Дорожный проезд","","55.61506","37.627507","","","0","","","0","",""
"100457-1009589","","МФЦ Преображенское","","55.798868","37.717429","","","0","","","0","",""
"100457-1009554","","Бассейн","","55.612985","37.729441","","","0","","","0","",""
"100457-1009591","","Управа района Богородское","","55.810331","37.705418","","","0","","","0","",""
"100457-1009505","","1-й Дорожный проезд","","55.614637","37.627308","","","0","","","0","",""
"100457-1009558","","Филёвская набережная","","55.750466","37.433238","","","0","","","0","",""
"100457-1009504","","Проектируемый проезд № 262","","55.619931","37.624873","","","0","","","0","",""
"100457-1009592","","Управа района Богородское","","55.810797","37.706547","","","0","","","0","",""
"100457-1009559","","Филёвская набережная","","55.749444","37.433455","","","0","","","0","",""
